Experiment 10,Mean,reliability,365.0,365.0,6.2460000000E-01,+/-,1.3423402945E-02

Experiment 11
Experiment 11,Start Time:,Sat May 03 11:25:05 CDT 2014
Experiment 11,Finish Time:,Sat May 03 11:25:15 CDT 2014
Experiment 11,Elapsed Running Time:,10.034
Experiment 11,Total CPU Time:,9.691
Experiment 11,Batches Completed:,5000
Experiment 11,Experiment Name:,Experiment 11
Experiment 11,Global Variable Settings:
Experiment 11,float,flash_size,256.0
Experiment 11,float,ram_size,256.0
Experiment 11,float,random_failure_rate,0.005
Experiment 11, Results
Experiment 11,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 11,Mean,reliability,30.0,30.0,7.4600000000E-02,+/-,7.2836432203E-03
Experiment 11,Mean,reliability,180.0,180.0,3.9400000000E-01,+/-,1.3545621184E-02
Experiment 11,Mean,reliability,365.0,365.0,6.2460000000E-01,+/-,1.3423402945E-02

Experiment 12
Experiment 12,Start Time:,Sat May 03 11:25:15 CDT 2014
Experiment 12,Finish Time:,Sat May 03 11:25:25 CDT 2014
Experiment 12,Elapsed Running Time:,10.03
Experiment 12,Total CPU Time:,9.904
Experiment 12,Batches Completed:,5000
Experiment 12,Experiment Name:,Experiment 12
Experiment 12,Global Variable Settings:
Experiment 12,float,flash_size,512.0
Experiment 12,float,ram_size,256.0
Experiment 12,float,random_failure_rate,0.005
Experiment 12, Results
Experiment 12,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 12,Mean,reliability,30.0,30.0,7.4600000000E-02,+/-,7.2836432203E-03
Experiment 12,Mean,reliability,180.0,180.0,3.9400000000E-01,+/-,1.3545621184E-02
Experiment 12,Mean,reliability,365.0,365.0,6.2460000000E-01,+/-,1.3423402945E-02

Experiment 13
Experiment 13,Start Time:,Sat May 03 11:25:25 CDT 2014
Experiment 13,Finish Time:,Sat May 03 11:25:39 CDT 2014
Experiment 13,Elapsed Running Time:,13.92
Experiment 13,Total CPU Time:,13.784
Experiment 13,Batches Completed:,5000
Experiment 13,Experiment Name:,Experiment 13
Experiment 13,Global Variable Settings:
Experiment 13,float,flash_size,64.0
Experiment 13,float,ram_size,512.0
Experiment 13,float,random_failure_rate,0.005
Experiment 13, Results
Experiment 13,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 13,Mean,reliability,30.0,30.0,8.4000000000E-02,+/-,7.6895669558E-03
Experiment 13,Mean,reliability,180.0,180.0,3.9380000000E-01,+/-,1.3544417272E-02
Experiment 13,Mean,reliability,365.0,365.0,6.3640000000E-01,+/-,1.3334954118E-02

Experiment 14
Experiment 14,Start Time:,Sat May 03 11:25:39 CDT 2014
Experiment 14,Finish Time:,Sat May 03 11:25:53 CDT 2014
Experiment 14,Elapsed Running Time:,14.416
Experiment 14,Total CPU Time:,13.95
Experiment 14,Batches Completed:,5000
Experiment 14,Experiment Name:,Experiment 14
Experiment 14,Global Variable Settings:
Experiment 14,float,flash_size,128.0
Experiment 14,float,ram_size,512.0
Experiment 14,float,random_failure_rate,0.005
Experiment 14, Results
Experiment 14,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 14,Mean,reliability,30.0,30.0,8.4000000000E-02,+/-,7.6895669558E-03
Experiment 14,Mean,reliability,180.0,180.0,3.9380000000E-01,+/-,1.3544417272E-02
Experiment 14,Mean,reliability,365.0,365.0,6.3640000000E-01,+/-,1.3334954118E-02

Experiment 15
Experiment 15,Start Time:,Sat May 03 11:25:53 CDT 2014
Experiment 15,Finish Time:,Sat May 03 11:26:07 CDT 2014
Experiment 15,Elapsed Running Time:,13.912
Experiment 15,Total CPU Time:,13.849
Experiment 15,Batches Completed:,5000
Experiment 15,Experiment Name:,Experiment 15
Experiment 15,Global Variable Settings:
Experiment 15,float,flash_size,256.0
Experiment 15,float,ram_size,512.0
Experiment 15,float,random_failure_rate,0.005
Experiment 15, Results
Experiment 15,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 15,Mean,reliability,30.0,30.0,8.4000000000E-02,+/-,7.6895669558E-03
Experiment 15,Mean,reliability,180.0,180.0,3.9380000000E-01,+/-,1.3544417272E-02
Experiment 15,Mean,reliability,365.0,365.0,6.3640000000E-01,+/-,1.3334954118E-02

Experiment 16
Experiment 16,Start Time:,Sat May 03 11:26:07 CDT 2014
Experiment 16,Finish Time:,Sat May 03 11:26:21 CDT 2014
Experiment 16,Elapsed Running Time:,13.909
Experiment 16,Total CPU Time:,13.825
Experiment 16,Batches Completed:,5000
Experiment 16,Experiment Name:,Experiment 16
Experiment 16,Global Variable Settings:
Experiment 16,float,flash_size,512.0
Experiment 16,float,ram_size,512.0
Experiment 16,float,random_failure_rate,0.005
Experiment 16, Results
Experiment 16,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 16,Mean,reliability,30.0,30.0,8.4000000000E-02,+/-,7.6895669558E-03
Experiment 16,Mean,reliability,180.0,180.0,3.9380000000E-01,+/-,1.3544417272E-02
Experiment 16,Mean,reliability,365.0,365.0,6.3640000000E-01,+/-,1.3334954118E-02

<END_MOBIUS_RESULTS>
