EntryNum	Timestamp	nodeType	CompleteNode	Core	Bank	Syndrome	Type	Addr	Socket	Apic	err_CPU_bit	scrub	L3_low	L3_high	ucc	ecc	pcc	miscInfo	ue	over	Date	weeknumber
920	1349586037	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:00:37	41
921	1349586209	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:03:29	41
922	1349586254	compute	c0-11c2s3n1	8	4	-1	NB Array Error	42e48e980	1	28	100	0	0	1	0	1	0	1	0	1	2012-10-07 00:04:14	41
923	1349586254	compute	c19-6c1s6n3	24	4	 Chipkill ECC syndrome = 2080	ECC Error	ca20a4190	1	28	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:04:14	41
924	1349586381	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:06:21	41
925	1349586387	compute	c0-11c2s3n1	8	4	-1	NB Array Error	257f93980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-07 00:06:27	41
926	1349586387	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bf0db0980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-07 00:06:27	41
927	1349586387	compute	c0-11c2s3n1	0	4	-1	NB Array Error	bf754c980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-07 00:06:27	41
928	1349586388	compute	c0-11c2s3n1	0	4	-1	NB Array Error	257f93980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-07 00:06:28	41
929	1349586388	compute	c0-11c2s3n1	8	4	-1	NB Array Error	beb98e980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-07 00:06:28	41
930	1349586388	compute	c18-8c0s3n3	8	4	 Chipkill ECC syndrome = c602	ECC Error	4a59a02a0	0	0	0	1	0	0	0	1	0	1	0	0	2012-10-07 00:06:28	41
931	1349586388	compute	c3-3c2s6n2	0	4	-1	NB Array Error	41bdba958	0	0	0	0	1	1	0	1	0	1	0	0	2012-10-07 00:06:28	41
932	1349586389	compute	c0-11c2s3n1	8	4	-1	NB Array Error	beb98e980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-07 00:06:29	41
933	1349586389	compute	c0-11c2s3n1	8	4	-1	NB Array Error	c059ae980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-07 00:06:29	41
934	1349586390	compute	c0-11c2s3n1	8	4	-1	NB Array Error	be5d2a980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-07 00:06:30	41
935	1349586390	compute	c0-11c2s3n1	0	4	-1	NB Array Error	c059ae980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-07 00:06:30	41
936	1349586391	compute	c0-11c2s3n1	8	4	-1	NB Array Error	42e40e980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-07 00:06:31	41
937	1349586391	compute	c0-11c2s3n1	8	4	-1	NB Array Error	42e48e980	0	8	100	0	0	1	0	1	0	1	0	0	2012-10-07 00:06:31	41
938	1349586391	compute	c0-11c2s3n1	0	4	-1	NB Array Error	42e50e980	0	8	10	0	0	1	0	1	0	1	0	0	2012-10-07 00:06:31	41
939	1349586391	compute	c0-11c2s3n1	8	4	-1	NB Array Error	be5d2a980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-07 00:06:31	41
940	1349586391	compute	c12-0c1s6n3	0	4	-1	NB Array Error	10147939c8	0	8	0	0	1	0	0	1	0	1	0	0	2012-10-07 00:06:31	41
941	1349586406	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:06:46	41
942	1349586406	compute	c18-8c0s3n3	0	4	 Chipkill ECC syndrome = 810	ECC Error	4a59a02a0	0	8	0	1	0	0	0	1	0	1	0	0	2012-10-07 00:06:46	41
943	1349586553	service	c1-3c2s7n1	0	4	 Chipkill ECC syndrome = 810	ECC Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	1	2012-10-07 00:09:13	41
944	1349586553	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	1	20	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:09:13	41
945	1349587044	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	2214b1100	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:17:24	41
946	1349587044	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:17:24	41
947	1349587402	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	DRAM Parity Error	2214b1100	0	0	0	0	1	1	0	1	0	1	0	1	2012-10-07 00:23:22	41
948	1349587402	GPU	c22-2c1s5n1	0	4	-1	DRAM Parity Error	188dfc580	0	0	0	0	1	1	0	1	0	1	0	0	2012-10-07 00:23:22	41
949	1349587455	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = c604	ECC Error	25f9e82a0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:24:15	41
950	1349587455	GPU	c22-2c1s5n1	0	4	-1	DRAM Parity Error	188dfc580	0	0	0	0	1	1	0	1	0	1	0	0	2012-10-07 00:24:15	41
951	1349587461	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = c604	ECC Error	25f9e82a0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:24:21	41
952	1349587461	compute	c15-6c1s4n2	24	4	 Chipkill ECC syndrome = 24b	ECC Error	e8edf7cb0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:24:21	41
953	1349587468	compute	c15-6c1s4n2	0	4	 Chipkill ECC syndrome = 24b	ECC Error	e8edf7cb0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:24:28	41
954	1349587468	compute	c19-6c2s2n3	8	4	 Chipkill ECC syndrome = ed80	ECC Error	785afab10	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:24:28	41
955	1349587475	compute	c19-6c2s2n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	785afab10	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:24:35	41
956	1349587475	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:24:35	41
957	1349587577	compute	c14-6c1s4n2	0	4	 Chipkill ECC syndrome = 840	ECC Error	30577a060	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:26:17	41
958	1349587577	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:26:17	41
959	1349587589	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:26:29	41
960	1349587589	compute	c14-6c1s4n2	0	4	 Chipkill ECC syndrome = 840	ECC Error	30577a060	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:26:29	41
961	1349587611	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:26:51	41
962	1349587686	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:28:06	41
963	1349587686	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	0	0	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:28:06	41
964	1349587760	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:29:20	41
965	1349587794	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:29:54	41
966	1349587927	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:32:07	41
967	1349587944	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:32:24	41
968	1349587944	compute	c20-6c1s3n0	24	4	-1	NB Array Error	41bfbf1cc	0	0	0	0	0	1	0	1	0	1	0	0	2012-10-07 00:32:24	41
969	1349588054	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:34:14	41
970	1349588054	compute	c20-6c1s3n0	0	4	-1	NB Array Error	41bfbf1cc	1	28	0	0	0	1	0	1	0	1	0	0	2012-10-07 00:34:14	41
971	1349588099	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:34:59	41
972	1349588248	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	221baedc0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:37:28	41
973	1349588248	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:37:28	41
974	1349588271	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:37:51	41
975	1349588442	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:40:42	41
976	1349588452	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	221baedc0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:40:52	41
977	1349588452	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:40:52	41
978	1349588469	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:41:09	41
979	1349588469	compute	c19-9c1s4n0	24	4	 Chipkill ECC syndrome = ba10	ECC Error	cc07143a0	0	0	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:41:09	41
980	1349588515	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	221baedc0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:41:55	41
981	1349588515	compute	c19-9c1s4n0	0	4	 Chipkill ECC syndrome = ba10	ECC Error	cc07143a0	1	28	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:41:55	41
982	1349588602	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	221baedc0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:43:22	41
983	1349588602	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:43:22	41
984	1349588614	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:43:34	41
985	1349588619	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:43:39	41
986	1349588619	compute	c19-9c1s4n0	24	4	 Chipkill ECC syndrome = a40	ECC Error	cc1f304c0	0	0	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:43:39	41
987	1349588665	compute	c19-9c1s4n0	24	4	 Chipkill ECC syndrome = 1480	ECC Error	cc1f304c0	1	28	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:44:25	41
988	1349588665	compute	c19-9c1s4n0	24	4	 Chipkill ECC syndrome = 1480	ECC Error	cc3f34190	1	28	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:44:25	41
989	1349588740	compute	c19-9c1s4n0	0	4	 Chipkill ECC syndrome = 1480	ECC Error	cc3f34190	1	28	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:45:40	41
990	1349588740	compute	c2-10c1s5n0	8	4	 Chipkill ECC syndrome = 6704	ECC Error	769110230	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:45:40	41
991	1349588786	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:46:26	41
992	1349588789	service	c1-6c0s6n0	0	4	-1	NB Array Error	7fee92184	1	28	1110	0	0	1	0	1	0	1	0	0	2012-10-07 00:46:29	41
993	1349588789	compute	c2-10c1s5n0	24	4	 Chipkill ECC syndrome = 6704	NB Array Error	769110230	0	8	1110	0	0	1	0	1	0	1	0	1	2012-10-07 00:46:29	41
994	1349588789	compute	c8-8c0s4n2	9	1	-1	L1 TLB IC load	7fee92184	1	28	0	0	0	0	0	0	0	1	0	0	2012-10-07 00:46:29	41
995	1349588867	compute	c8-8c0s4n2	8	1	-1	L1 TLB IC load	7fee92184	0	9	0	0	0	0	0	0	0	1	0	1	2012-10-07 00:47:47	41
996	1349588904	compute	c8-8c0s4n2	0	1	-1	L1 TLB IC load	7fee92184	0	8	0	0	0	0	0	0	0	1	0	1	2012-10-07 00:48:24	41
997	1349588904	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:48:24	41
998	1349588927	GPU	c21-3c2s7n0	8	4	 Chipkill ECC syndrome = 2	ECC Error	4c49aa540	0	0	0	1	0	0	0	1	0	1	0	0	2012-10-07 00:48:47	41
999	1349588927	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:48:47	41
1000	1349588937	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:48:57	41
1001	1349588937	GPU	c21-3c2s7n0	0	4	 Chipkill ECC syndrome = 2	ECC Error	4c49aa540	0	8	0	1	0	0	0	1	0	1	0	0	2012-10-07 00:48:57	41
1002	1349588958	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:49:18	41
1003	1349588999	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:49:59	41
1004	1349588999	compute	c19-9c1s4n0	24	4	 Chipkill ECC syndrome = ba10	ECC Error	cc5b243a0	0	0	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:49:59	41
1005	1349589003	service	c1-2c1s4n0	8	4	 Chipkill ECC syndrome = 820	ECC Error	78e7c2ae0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:50:03	41
1006	1349589003	compute	c19-9c1s4n0	0	4	 Chipkill ECC syndrome = ba10	ECC Error	cc5b243a0	1	28	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:50:03	41
1007	1349589087	compute	c0-2c2s0n2	24	4	-1	NB Array Error	1010d80980	0	8	1110	0	1	1	0	1	0	1	0	0	2012-10-07 00:51:27	41
1008	1349589087	GPU	c22-3c2s7n0	0	4	 Chipkill ECC syndrome = 4488	ECC Error	4c754c020	0	8	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:51:27	41
1009	1349589088	service	c1-2c1s4n0	8	4	 Chipkill ECC syndrome = 4488	ECC Error	78e7c2ae0	0	8	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:51:28	41
1010	1349589088	GPU	c22-3c2s7n0	8	4	 Chipkill ECC syndrome = 4488	ECC Error	4c754c020	0	8	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:51:28	41
1011	1349589089	compute	c0-2c2s0n2	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	1010d80980	1	28	1110	0	1	1	0	1	0	1	0	0	2012-10-07 00:51:29	41
1012	1349589089	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	2214b1100	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:51:29	41
1013	1349589127	compute	c0-5c1s1n3	0	4	 Chipkill ECC syndrome = 80ab	ECC Error	2214b1100	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:52:07	41
1014	1349589127	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:52:07	41
1015	1349589130	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:52:10	41
1016	1349589149	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:52:29	41
1017	1349589224	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:53:44	41
1018	1349589224	GPU	c19-2c0s4n1	8	4	 Chipkill ECC syndrome = 800	ECC Error	4c7de1ad0	0	0	0	1	0	0	0	1	0	1	0	0	2012-10-07 00:53:44	41
1019	1349589235	GPU	c19-2c0s4n1	24	4	 Chipkill ECC syndrome = 80ed	ECC Error	4c7de1ad0	0	8	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:53:55	41
1020	1349589235	GPU	c21-11c2s7n0	24	4	 Chipkill ECC syndrome = 80ed	ECC Error	cc8238210	0	8	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:53:55	41
1021	1349589238	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:53:58	41
1022	1349589238	GPU	c21-11c2s7n0	0	4	 Chipkill ECC syndrome = 80ed	ECC Error	cc8238210	1	28	0	1	0	0	0	1	0	1	0	1	2012-10-07 00:53:58	41
1023	1349589262	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 1067	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:54:22	41
1024	1349589262	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:54:22	41
1025	1349589301	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:55:01	41
1026	1349589377	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4145dcef0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:56:17	41
1027	1349589377	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:56:17	41
1028	1349589444	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4145dcef0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:57:24	41
1029	1349589444	compute	c2-10c1s5n0	8	4	 Chipkill ECC syndrome = fd01	ECC Error	769110230	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:57:24	41
1030	1349589473	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 00:57:53	41
1031	1349589539	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:58:59	41
1032	1349589539	compute	c2-10c1s5n0	0	4	 Chipkill ECC syndrome = fd01	ECC Error	769110230	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-07 00:58:59	41
1033	1349589594	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 00:59:54	41
1034	1349589645	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 01:00:45	41
1035	1349589817	service	c1-3c2s7n1	16	4	-1	Table Walk Data Error	1eac0	1	20	0	0	1	0	0	1	0	1	0	0	2012-10-07 01:03:37	41
1036	1349589817	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 01:03:37	41
1037	1349589819	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 01:03:39	41
1038	1349589819	compute	c19-9c1s4n0	24	4	 Chipkill ECC syndrome = 9604	ECC Error	cce306110	0	0	0	1	0	0	0	1	0	1	0	1	2012-10-07 01:03:39	41
1039	1349589828	compute	c0-11c2s3n1	8	4	-1	NB Array Error	bf754c980	1	28	0	0	0	1	0	1	0	1	0	1	2012-10-07 01:03:48	41
1040	1349589828	compute	c19-9c1s4n0	24	4	 Chipkill ECC syndrome = 9604	ECC Error	cce306110	1	28	0	1	0	0	0	1	0	1	0	1	2012-10-07 01:03:48	41
1041	1349589916	service	c1-3c2s7n1	16	4	-1	Table Walk Data Error	1eac0	1	20	0	0	1	0	0	1	0	1	0	0	2012-10-07 01:05:16	41
1042	1349589957	service	c1-3c2s7n1	0	4	-1	Table Walk Data Error	1eac0	1	20	0	0	1	0	0	1	0	1	0	0	2012-10-07 01:05:57	41
1043	1349589957	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 01:05:57	41
1044	1349589988	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	41e9ed3b0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 01:06:28	41
1045	1349589988	compute	c12-0c1s6n3	0	4	-1	NB Array Error	10147939c8	0	0	0	0	1	0	0	1	0	1	0	0	2012-10-07 01:06:28	41
1046	1349589989	service	c1-3c2s7n1	0	4	 Chipkill ECC syndrome = 810	ECC Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	1	2012-10-07 01:06:29	41
1047	1349589989	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	1	20	0	0	0	0	0	1	0	1	0	1	2012-10-07 01:06:29	41
1048	1349590019	compute	c0-11c2s3n1	0	4	-1	NB Array Error	11980	0	8	0	1	0	1	0	1	0	1	0	1	2012-10-07 01:06:59	41
1049	1349590019	compute	c0-11c2s3n1	8	4	-1	NB Array Error	16adcc980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-07 01:06:59	41
1050	1349590044	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 01:07:24	41
1051	1349590044	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	41e9ed3b0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 01:07:24	41
1052	1349590046	compute	c0-11c2s3n1	8	4	-1	NB Array Error	16adcc980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-07 01:07:26	41
1053	1349590046	compute	c0-11c2s3n1	8	4	-1	NB Array Error	c04ace980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-07 01:07:26	41
1054	1349590103	compute	c0-11c2s3n1	8	4	-1	NB Array Error	42e58e980	0	8	110	0	0	1	0	1	0	1	0	1	2012-10-07 01:08:23	41
1055	1349590103	compute	c0-11c2s3n1	0	4	-1	NB Array Error	c04ace980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-07 01:08:23	41
1056	1349590119	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 01:08:39	41
1057	1349590119	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 01:08:39	41
1058	1349590122	compute	c0-11c2s3n1	8	4	-1	NB Array Error	42e58e980	0	8	110	0	0	1	0	1	0	1	0	0	2012-10-07 01:08:42	41
1059	1349590123	compute	c0-11c2s3n1	0	4	-1	NB Array Error	42e50e980	0	8	10	0	0	1	0	1	0	1	0	0	2012-10-07 01:08:43	41
1060	1349590123	compute	c0-11c2s3n1	0	4	-1	NB Array Error	42e58e980	0	8	110	0	0	1	0	1	0	1	0	0	2012-10-07 01:08:43	41
1061	1349590123	GPU	c18-2c1s1n3	8	4	 Chipkill ECC syndrome = ce20	ECC Error	50288b570	0	8	0	1	0	0	0	1	0	1	0	0	2012-10-07 01:08:43	41
1062	1349590127	compute	c12-0c1s6n3	0	4	-1	NB Array Error	1fac8	0	0	0	1	1	0	0	1	0	1	0	0	2012-10-07 01:08:47	41
1063	1349590127	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 01:08:47	41
1064	1349590138	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 01:08:58	41
1065	1349590138	compute	c12-0c1s6n3	0	4	-1	NB Array Error	1fac8	0	0	0	1	1	0	0	1	0	1	0	0	2012-10-07 01:08:58	41
1066	1349590144	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 810	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 01:09:04	41
1067	1349590144	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 01:09:04	41
1068	1349590232	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-07 01:10:32	41
1069	1349590232	mom	c7-0c0s3n2	0	4	-1	NB Array Error	f5f327304	0	0	1000	0	1	1	0	1	0	1	0	0	2012-10-07 01:10:32	41
1070	1349591188	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	0	0	0	1	1	0	0	1	0	1	0	0	2012-10-07 01:26:28	41
1071	1349591188	mom	c7-0c0s3n2	0	4	-1	NB Array Error	f5f327304	0	0	1000	0	1	1	0	1	0	1	0	0	2012-10-07 01:26:28	41
1072	1349591376	service	c1-3c2s7n1	0	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 01:29:36	41
1073	1349591394	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-07 01:29:54	41
1074	1349591535	service	c1-3c2s7n1	16	4	-1	NB Array Error	1eac4	1	20	0	1	1	0	0	1	0	1	0	0	2012-10-07 01:32:15	41
