Simulator Results
Date:, Sat May 10 00:29:14 CDT 2014

Simulator Configuration
Simulation Type:,Terminating
Project Name:,542project1
Study Name:,redundant_controller_flash_study
Random Number Generator:,Lagged Fibonacci
Random Number Seed:,31415
Maximum Batches:,10000
Minimum Batches:,1000
Data Reporting Frequency:,1000
Display Update Frequency:,1000
BuildType:,Optimize
Execution Architecture:,32-bit
Runname:,Results
Output File:,Results_output.txt
Results File:,Results_results
Jackknife Variance:,On
Processors Per Experiment:,1
Maximize Processor Usage:,false
Processors Selected for Simulation:
macbook-win8,amd64

Experiment 1
Experiment 1,Start Time:,Sat May 10 00:28:22 CDT 2014
Experiment 1,Finish Time:,Sat May 10 00:28:24 CDT 2014
Experiment 1,Elapsed Running Time:,2.154
Experiment 1,Total CPU Time:,2.007
Experiment 1,Batches Completed:,1000
Experiment 1,Experiment Name:,Experiment 1
Experiment 1,Global Variable Settings:
Experiment 1,float,flash_size,10.0
Experiment 1,short,num_devices,1
Experiment 1,short,num_replicas,1
Experiment 1,float,power_cycle_rate,1.0
Experiment 1,float,ram_size,128.0
Experiment 1,float,random_failure_rate,0.01
Experiment 1, Results
Experiment 1,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 1,Mean,reliability,30.0,30.0,9.2900000000E-01,+/-,1.5926133747E-02
Experiment 1,Mean,reliability,180.0,180.0,6.6500000000E-01,+/-,2.9268910282E-02
Experiment 1,Mean,reliability,365.0,365.0,4.6800000000E-01,+/-,3.0942262768E-02
Experiment 1,Mean,seu_events,365.0,365.0,0.0000000000E00 ,+/-,0.0000000000E00 
Experiment 1,Mean,sefi_events,365.0,365.0,9.9100000000E-01,+/-,6.2901922723E-02

Experiment 2
Experiment 2,Start Time:,Sat May 10 00:28:24 CDT 2014
Experiment 2,Finish Time:,Sat May 10 00:28:45 CDT 2014
Experiment 2,Elapsed Running Time:,21.267
Experiment 2,Total CPU Time:,20.82
Experiment 2,Batches Completed:,10000
Experiment 2,Experiment Name:,Experiment 2
Experiment 2,Global Variable Settings:
Experiment 2,float,flash_size,10.0
Experiment 2,short,num_devices,2
Experiment 2,short,num_replicas,1
Experiment 2,float,power_cycle_rate,1.0
Experiment 2,float,ram_size,128.0
Experiment 2,float,random_failure_rate,0.01
Experiment 2, Results
Experiment 2,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 2,Mean,reliability,30.0,30.0,9.9980000000E-01,+/-,2.7717199720E-04
Experiment 2,Mean,reliability,180.0,180.0,9.9900000000E-01,+/-,6.1952741781E-04
Experiment 2,Mean,reliability,365.0,365.0,9.9770000000E-01,+/-,9.3894832445E-04
Experiment 2,Mean,seu_events,365.0,365.0,1.0000000000E-04,+/-,1.9600000000E-04, (*)
Experiment 2,Mean,sefi_events,365.0,365.0,1.9945000000E00 ,+/-,2.7493613241E-02


(*) This result did not converge to within the specified confidence interval

Experiment 3
Experiment 3,Start Time:,Sat May 10 00:28:45 CDT 2014
Experiment 3,Finish Time:,Sat May 10 00:28:48 CDT 2014
Experiment 3,Elapsed Running Time:,2.901
Experiment 3,Total CPU Time:,2.498
Experiment 3,Batches Completed:,1000
Experiment 3,Experiment Name:,Experiment 3
Experiment 3,Global Variable Settings:
Experiment 3,float,flash_size,10.0
Experiment 3,short,num_devices,3
Experiment 3,short,num_replicas,1
Experiment 3,float,power_cycle_rate,1.0
Experiment 3,float,ram_size,128.0
Experiment 3,float,random_failure_rate,0.01
Experiment 3, Results
Experiment 3,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 3,Mean,reliability,30.0,30.0,1.0000000000E00 ,+/-,0.0000000000E00 
Experiment 3,Mean,reliability,180.0,180.0,1.0000000000E00 ,+/-,0.0000000000E00 
Experiment 3,Mean,reliability,365.0,365.0,1.0000000000E00 ,+/-,0.0000000000E00 
Experiment 3,Mean,seu_events,365.0,365.0,0.0000000000E00 ,+/-,0.0000000000E00 
Experiment 3,Mean,sefi_events,365.0,365.0,3.0290000000E00 ,+/-,1.0758904320E-01

Experiment 4
Experiment 4,Start Time:,Sat May 10 00:28:48 CDT 2014
Experiment 4,Finish Time:,Sat May 10 00:28:51 CDT 2014
Experiment 4,Elapsed Running Time:,2.897
Experiment 4,Total CPU Time:,2.691
Experiment 4,Batches Completed:,1000
Experiment 4,Experiment Name:,Experiment 4
Experiment 4,Global Variable Settings:
Experiment 4,float,flash_size,10.0
Experiment 4,short,num_devices,1
Experiment 4,short,num_replicas,1
Experiment 4,float,power_cycle_rate,10.0
Experiment 4,float,ram_size,128.0
Experiment 4,float,random_failure_rate,0.01
Experiment 4, Results
Experiment 4,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 4,Mean,reliability,30.0,30.0,9.2100000000E-01,+/-,1.6726947276E-02
Experiment 4,Mean,reliability,180.0,180.0,6.0600000000E-01,+/-,3.0301055037E-02
Experiment 4,Mean,reliability,365.0,365.0,3.5100000000E-01,+/-,2.9597105045E-02
Experiment 4,Mean,seu_events,365.0,365.0,0.0000000000E00 ,+/-,0.0000000000E00 
Experiment 4,Mean,sefi_events,365.0,365.0,1.0060000000E00 ,+/-,5.8893576524E-02

Experiment 5
Experiment 5,Start Time:,Sat May 10 00:28:51 CDT 2014
Experiment 5,Finish Time:,Sat May 10 00:28:54 CDT 2014
Experiment 5,Elapsed Running Time:,2.892
Experiment 5,Total CPU Time:,2.679
Experiment 5,Batches Completed:,1000
Experiment 5,Experiment Name:,Experiment 5
Experiment 5,Global Variable Settings:
Experiment 5,float,flash_size,10.0
Experiment 5,short,num_devices,2
Experiment 5,short,num_replicas,1
Experiment 5,float,power_cycle_rate,10.0
Experiment 5,float,ram_size,128.0
Experiment 5,float,random_failure_rate,0.01
Experiment 5, Results
Experiment 5,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 5,Mean,reliability,30.0,30.0,9.9600000000E-01,+/-,3.9141096886E-03
Experiment 5,Mean,reliability,180.0,180.0,9.7300000000E-01,+/-,1.0051054537E-02
Experiment 5,Mean,reliability,365.0,365.0,9.4400000000E-01,+/-,1.4257826904E-02
Experiment 5,Mean,seu_events,365.0,365.0,0.0000000000E00 ,+/-,0.0000000000E00 
Experiment 5,Mean,sefi_events,365.0,365.0,1.9260000000E00 ,+/-,8.1905261554E-02

Experiment 6
Experiment 6,Start Time:,Sat May 10 00:28:54 CDT 2014
Experiment 6,Finish Time:,Sat May 10 00:28:57 CDT 2014
Experiment 6,Elapsed Running Time:,3.439
Experiment 6,Total CPU Time:,3.054
Experiment 6,Batches Completed:,1000
Experiment 6,Experiment Name:,Experiment 6
Experiment 6,Global Variable Settings:
Experiment 6,float,flash_size,10.0
Experiment 6,short,num_devices,3
Experiment 6,short,num_replicas,1
Experiment 6,float,power_cycle_rate,10.0
Experiment 6,float,ram_size,128.0
Experiment 6,float,random_failure_rate,0.01
Experiment 6, Results
Experiment 6,Result Type,Name,Start Time,End Time,Mean,,Confidence Interval,Failed To Converge
Experiment 6,Mean,reliability,30.0,30.0,1.0000000000E00 ,+/-,0.0000000000E00 
Experiment 6,Mean,reliability,180.0,180.0,9.9900000000E-01,+/-,1.9600000000E-03
Experiment 6,Mean,reliability,365.0,365.0,9.9800000000E-01,+/-,2.7704709183E-03
Experiment 6,Mean,seu_events,365.0,365.0,0.0000000000E00 ,+/-,0.0000000000E00 
Experiment 6,Mean,sefi_events,365.0,365.0,2.8280000000E00 ,+/-,1.0026761242E-01

Experiment 7
Experiment 7,Start Time:,Sat May 10 00:28:57 CDT 2014
Experiment 7,Finish Time:,Sat May 10 00:29:00 CDT 2014
Experiment 7,Elapsed Running Time:,2.886
Experiment 7,Total CPU Time:,2.682
Experiment 7,Batches Completed:,1000
Experiment 7,Experiment Name:,Experiment 7
Experiment 7,Global Variable Settings:
Experiment 7,float,flash_size,10.0
Experiment 7,short,num_devices,1
Experiment 7,short,num_replicas,1
Experiment 7,float,power_cycle_rate,100.0
Experiment 7,float,ram_size,128.0
